Num_Acc,id_usager,id_vehicule,num_veh,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,com,jour,mois,an,hrmn,lum,agg,int,atm,col,lat,long,catr,circ,nbv,surf,infra,situ,vma,catv,obs,obsm,choc,manv,motor,pluie_mm,pluie_presence,pluie_cumul_3h,pluie_cumul_6h,pluie_cumul_24h,temperature,grav_label,grav_ord,grave,type_vehicule,eclairage,atm_groupe,chaussee_mouillee,type_route,type_collision,role,equipement,sexe_label,en_agglomeration,motif,age,age_groupe,date_acc,jour_semaine,weekend,heure,nuit,heure_groupe,log_pluie_3h,log_pluie_6h,log_pluie_24h,pluie_6h_classe
202400013371,203 957 112,155 758 237,B01,3,2,1,1,2014.0,0,1,0,-1,-1, -1,-1,97411,14,3,2024,16:50,1,2,1,1,4," -20,88966000","55,45208000",2,2,2,1,0,1,50,7,0,2,4,1,1,0.0,0,0.0,0.0,0.20000000000000356,26.3,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,passager,ceinture,homme,1,inconnu,10.0,<18,2024-03-14,3,0,16,0,après-midi,0.0,0.0,0.18232155679395762,0 mm
202400013371,203 957 113,155 758 237,B01,4,2,1,2,2017.0,0,1,0,-1,-1, -1,-1,97411,14,3,2024,16:50,1,2,1,1,4," -20,88966000","55,45208000",2,2,2,1,0,1,50,7,0,2,4,1,1,0.0,0,0.0,0.0,0.20000000000000356,26.3,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,passager,ceinture,femme,1,inconnu,7.0,<18,2024-03-14,3,0,16,0,après-midi,0.0,0.0,0.18232155679395762,0 mm
202400013371,203 957 114,155 758 237,B01,1,1,4,2,1975.0,0,1,0,-1,-1, -1,-1,97411,14,3,2024,16:50,1,2,1,1,4," -20,88966000","55,45208000",2,2,2,1,0,1,50,7,0,2,4,1,1,0.0,0,0.0,0.0,0.20000000000000356,26.3,blessé léger,1,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,1,inconnu,49.0,35-50,2024-03-14,3,0,16,0,après-midi,0.0,0.0,0.18232155679395762,0 mm
202400013371,203 957 115,155 758 239,C01,1,1,1,1,1948.0,0,1,0,-1,-1, -1,-1,97411,14,3,2024,16:50,1,2,1,1,4," -20,88966000","55,45208000",2,2,2,1,0,1,50,7,0,2,4,1,1,0.0,0,0.0,0.0,0.20000000000000356,26.3,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,homme,1,inconnu,76.0,65+,2024-03-14,3,0,16,0,après-midi,0.0,0.0,0.18232155679395762,0 mm
202400013379,203 957 091,155 758 223,A01,10,3,1,1,1943.0,0,0,-1,-1,2,3,2,97420,3,7,2024,11:30,1,2,1,1,6," -20,90496300","55,60559900",2,2,2,1,0,1,50,7,0,1,1,1,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,piéton,sans équipement,homme,1,inconnu,81.0,65+,2024-07-03,2,0,11,0,matin,,,,
202400013379,203 957 093,155 758 223,A01,10,3,3,1,1947.0,9,0,-1,-1,2,3,2,97420,3,7,2024,11:30,1,2,1,1,6," -20,90496300","55,60559900",2,2,2,1,0,1,50,7,0,1,1,1,1,,0,,,,,hospitalisé,2,1,voiture,jour,normale,0,nationale,autre/multiple,piéton,sans équipement,homme,1,autre,77.0,65+,2024-07-03,2,0,11,0,matin,,,,
202400013379,203 957 094,155 758 223,A01,1,1,1,1,1987.0,1,1,-1,-1,0,0,-1,97420,3,7,2024,11:30,1,2,1,1,6," -20,90496300","55,60559900",2,2,2,1,0,1,50,7,0,1,1,1,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,homme,1,domicile-travail,37.0,35-50,2024-07-03,2,0,11,0,matin,,,,
202400013381,203 957 087,155 758 219,B01,1,1,1,2,1986.0,0,1,-1,-1,0,0,-1,97408,3,7,2024,12:25,1,1,1,1,2," -20,90961300","55,35703900",2,3,4,1,0,1,90,7,0,0,5,1,2,0.0,0,0.0,0.0,0.0,19.1,indemne,0,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,inconnu,38.0,35-50,2024-07-03,2,0,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400013381,203 957 089,155 758 221,A01,1,1,3,1,1961.0,0,2,6,9,0,0,-1,97408,3,7,2024,12:25,1,1,1,1,2," -20,90961300","55,35703900",2,3,4,1,0,1,90,33,0,2,1,1,1,0.0,0,0.0,0.0,0.0,19.1,hospitalisé,2,1,2RM >125cm³,jour,normale,0,nationale,arrière,conducteur,casque,homme,0,inconnu,63.0,50-65,2024-07-03,2,0,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400013454,203 956 920,155 758 092,A01,10,3,4,1,2012.0,0,0,-1,-1,3,3,1,97416,2,7,2024,18:35,5,2,3,1,6," -21,33492000","55,46408000",4,2,3,1,0,1,50,7,0,1,3,1,1,,0,,,,,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,piéton,sans équipement,homme,1,inconnu,12.0,<18,2024-07-02,1,0,18,0,pointe soir,,,,
202400013454,203 956 920,155 758 092,A01,10,3,4,1,2012.0,0,0,-1,-1,3,3,1,97416,2,7,2024,18:35,5,2,3,1,6," -21,33492000","55,46408000",4,2,2,1,0,1,50,7,0,1,3,1,1,,0,,,,,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,piéton,sans équipement,homme,1,inconnu,12.0,<18,2024-07-02,1,0,18,0,pointe soir,,,,
202400013454,203 956 922,155 758 092,A01,1,1,1,1,1985.0,0,8,0,-1,-1, -1,-1,97416,2,7,2024,18:35,5,2,3,1,6," -21,33492000","55,46408000",4,2,3,1,0,1,50,7,0,1,3,1,1,,0,,,,,indemne,0,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,conducteur,non déterminable,homme,1,inconnu,39.0,35-50,2024-07-02,1,0,18,0,pointe soir,,,,
202400013454,203 956 922,155 758 092,A01,1,1,1,1,1985.0,0,8,0,-1,-1, -1,-1,97416,2,7,2024,18:35,5,2,3,1,6," -21,33492000","55,46408000",4,2,2,1,0,1,50,7,0,1,3,1,1,,0,,,,,indemne,0,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,conducteur,non déterminable,homme,1,inconnu,39.0,35-50,2024-07-02,1,0,18,0,pointe soir,,,,
202400013456,203 956 916,155 758 088,A01,1,1,1,2,1955.0,0,1,8,-1,-1, -1,-1,97416,2,7,2024,09:40,1,2,9,1,3," -21,33000000","55,47000000",4,2,0,1,0,1,50,7,0,2,1,1,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,inconnu,69.0,65+,2024-07-02,1,0,9,0,matin,,,,
202400013456,203 956 919,155 758 090,B01,1,1,4,2,2001.0,0,1,8,-1,-1, -1,-1,97416,2,7,2024,09:40,1,2,9,1,3," -21,33000000","55,47000000",4,2,0,1,0,1,50,7,0,2,1,9,1,,0,,,,,blessé léger,1,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,femme,1,inconnu,23.0,18-25,2024-07-02,1,0,9,0,matin,,,,
202400013458,203 956 912,155 758 086,A01,2,2,4,1,2013.0,0,1,0,-1,-1, -1,-1,97409,2,7,2024,22:45,5,2,1,1,6," -20,94204000","55,64733000",4,2,2,1,0,1,50,7,6,0,1,19,2,,0,,,,,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,passager,ceinture,homme,1,inconnu,11.0,<18,2024-07-02,1,0,22,1,nuit/soirée,,,,
202400013458,203 956 913,155 758 086,A01,1,1,4,1,1987.0,0,1,0,-1,-1, -1,-1,97409,2,7,2024,22:45,5,2,1,1,6," -20,94204000","55,64733000",4,2,2,1,0,1,50,7,6,0,1,19,2,,0,,,,,blessé léger,1,0,voiture,nuit éclairage allumé,normale,0,communale,autre/multiple,conducteur,ceinture,homme,1,inconnu,37.0,35-50,2024-07-02,1,0,22,1,nuit/soirée,,,,
202400013460,203 956 909,155 758 083,A01,1,1,4,1,1967.0,5,1,8,-1,-1, -1,-1,97407,2,7,2024,18:50,2,2,1,1,6," -20,93851000","55,29623000",4,1,1,1,9,1,30,7,8,0,2,1,1,0.0,0,0.0,0.0,0.0,24.4,blessé léger,1,0,voiture,crépuscule,normale,0,communale,autre/multiple,conducteur,ceinture,homme,1,promenade,57.0,50-65,2024-07-02,1,0,18,0,pointe soir,0.0,0.0,0.0,0 mm
202400013544,203 956 702,155 757 915,A01,1,1,4,1,1974.0,0,1,8,-1,-1, -1,-1,97416,22,11,2024,10:50,1,1,3,1,3," -21,33036000","55,45690000",2,2,0,1,0,1,50,7,0,2,8,15,1,0.0,0,0.0,0.0,18.5,27.9,blessé léger,1,0,voiture,jour,normale,0,nationale,côté,conducteur,ceinture,homme,0,inconnu,50.0,35-50,2024-11-22,4,0,10,0,matin,0.0,0.0,2.970414465569701,0 mm
202400013544,203 956 702,155 757 915,A01,1,1,4,1,1974.0,0,1,8,-1,-1, -1,-1,97416,22,11,2024,10:50,1,1,3,1,3," -21,33036000","55,45690000",2,2,2,1,0,1,50,7,0,2,8,15,1,0.0,0,0.0,0.0,18.5,27.9,blessé léger,1,0,voiture,jour,normale,0,nationale,côté,conducteur,ceinture,homme,0,inconnu,50.0,35-50,2024-11-22,4,0,10,0,matin,0.0,0.0,2.970414465569701,0 mm
202400013544,203 956 705,155 757 917,B01,1,1,4,1,1976.0,9,2,8,-1,-1, -1,-1,97416,22,11,2024,10:50,1,1,3,1,3," -21,33036000","55,45690000",2,2,0,1,0,1,50,33,0,2,8,26,1,0.0,0,0.0,0.0,18.5,27.9,blessé léger,1,0,2RM >125cm³,jour,normale,0,nationale,côté,conducteur,casque,homme,0,autre,48.0,35-50,2024-11-22,4,0,10,0,matin,0.0,0.0,2.970414465569701,0 mm
202400013544,203 956 705,155 757 917,B01,1,1,4,1,1976.0,9,2,8,-1,-1, -1,-1,97416,22,11,2024,10:50,1,1,3,1,3," -21,33036000","55,45690000",2,2,2,1,0,1,50,33,0,2,8,26,1,0.0,0,0.0,0.0,18.5,27.9,blessé léger,1,0,2RM >125cm³,jour,normale,0,nationale,côté,conducteur,casque,homme,0,autre,48.0,35-50,2024-11-22,4,0,10,0,matin,0.0,0.0,2.970414465569701,0 mm
202400013546,203 956 697,155 757 912,B01,1,1,4,2,1996.0,5,1,0,-1,-1, -1,-1,97411,22,11,2024,11:30,1,1,1,1,2," -20,89636000","55,50457000",2,3,4,1,0,1,90,7,0,2,4,1,1,0.0,0,0.0,0.0,0.0,30.9,blessé léger,1,0,voiture,jour,normale,0,nationale,arrière,conducteur,ceinture,femme,0,promenade,28.0,25-35,2024-11-22,4,0,11,0,matin,0.0,0.0,0.0,0 mm
202400013546,203 956 699,155 757 913,A01,2,2,4,2,1950.0,5,1,0,-1,-1, -1,-1,97411,22,11,2024,11:30,1,1,1,1,2," -20,89636000","55,50457000",2,3,4,1,0,1,90,10,0,2,1,1,1,0.0,0,0.0,0.0,0.0,30.9,blessé léger,1,0,utilitaire,jour,normale,0,nationale,arrière,passager,ceinture,femme,0,promenade,74.0,65+,2024-11-22,4,0,11,0,matin,0.0,0.0,0.0,0 mm
202400013546,203 956 700,155 757 913,A01,1,1,4,1,1952.0,5,1,8,-1,-1, -1,-1,97411,22,11,2024,11:30,1,1,1,1,2," -20,89636000","55,50457000",2,3,4,1,0,1,90,10,0,2,1,1,1,0.0,0,0.0,0.0,0.0,30.9,blessé léger,1,0,utilitaire,jour,normale,0,nationale,arrière,conducteur,ceinture,homme,0,promenade,72.0,65+,2024-11-22,4,0,11,0,matin,0.0,0.0,0.0,0 mm
202400013547,203 956 692,155 757 907,A01,1,1,1,2,1992.0,1,1,8,-1,-1, -1,-1,97407,22,11,2024,07:40,1,2,3,2,3," -20,94112000","55,29701000",4,1, -1,2,0,1,30,7,0,9,3,1,2,0.0,0,0.4000000000000036,0.4,0.4,25.5,indemne,0,0,voiture,jour,pluie,1,communale,côté,conducteur,ceinture,femme,1,domicile-travail,32.0,25-35,2024-11-22,4,0,7,0,pointe matin,0.33647223662121545,0.33647223662121295,0.33647223662121295,0-2 mm
202400013547,203 956 692,155 757 907,A01,1,1,1,2,1992.0,1,1,8,-1,-1, -1,-1,97407,22,11,2024,07:40,1,2,3,2,3," -20,94112000","55,29701000",4,1,1,2,0,1,30,7,0,9,3,1,2,0.0,0,0.4000000000000036,0.4,0.4,25.5,indemne,0,0,voiture,jour,pluie,1,communale,côté,conducteur,ceinture,femme,1,domicile-travail,32.0,25-35,2024-11-22,4,0,7,0,pointe matin,0.33647223662121545,0.33647223662121295,0.33647223662121295,0-2 mm
202400013547,203 956 694,155 757 909,B01,1,1,3,1,2000.0,1,8,0,-1,-1, -1,-1,97407,22,11,2024,07:40,1,2,3,2,3," -20,94112000","55,29701000",4,1, -1,2,0,1,30,50,0,2,3,5,3,0.0,0,0.4000000000000036,0.4,0.4,25.5,hospitalisé,2,1,EDP (trottinette),jour,pluie,1,communale,côté,conducteur,non déterminable,homme,1,domicile-travail,24.0,18-25,2024-11-22,4,0,7,0,pointe matin,0.33647223662121545,0.33647223662121295,0.33647223662121295,0-2 mm
202400013547,203 956 694,155 757 909,B01,1,1,3,1,2000.0,1,8,0,-1,-1, -1,-1,97407,22,11,2024,07:40,1,2,3,2,3," -20,94112000","55,29701000",4,1,1,2,0,1,30,50,0,2,3,5,3,0.0,0,0.4000000000000036,0.4,0.4,25.5,hospitalisé,2,1,EDP (trottinette),jour,pluie,1,communale,côté,conducteur,non déterminable,homme,1,domicile-travail,24.0,18-25,2024-11-22,4,0,7,0,pointe matin,0.33647223662121545,0.33647223662121295,0.33647223662121295,0-2 mm
202400013700,203 956 328,155 757 642,A01,10,3,4,2,1971.0,5,0,-1,-1,6,1,2,97415,21,4,2024,10:50,1,1,1,1,6," -21,00260400","55,30020900",4,2,2,1,9,3,-1,7,0,1,1,20,1,0.0,0,0.0,0.0,0.0,27.1,blessé léger,1,0,voiture,jour,normale,0,communale,autre/multiple,piéton,sans équipement,femme,0,promenade,53.0,50-65,2024-04-21,6,1,10,0,matin,0.0,0.0,0.0,0 mm
202400013700,203 956 330,155 757 642,A01,1,1,1,1,1989.0,5,1,-1,-1,0,0,-1,97415,21,4,2024,10:50,1,1,1,1,6," -21,00260400","55,30020900",4,2,2,1,9,3,-1,7,0,1,1,20,1,0.0,0,0.0,0.0,0.0,27.1,indemne,0,0,voiture,jour,normale,0,communale,autre/multiple,conducteur,ceinture,homme,0,promenade,35.0,25-35,2024-04-21,6,1,10,0,matin,0.0,0.0,0.0,0 mm
202400013890,203 955 880,155 757 312,A01,1,1,4,1,1999.0,0,2,6,-1,-1, -1,-1,97416,20,4,2024,12:00,1,1,1,1,1," -21,30358162","55,49908841",4,-1,2,1,0,1,50,30,0,2,8,13,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,2RM ≤50cm³,jour,normale,0,communale,frontale,conducteur,casque,homme,0,inconnu,25.0,18-25,2024-04-20,5,1,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400013890,203 955 881,155 757 315,B01,1,1,1,1,1973.0,0,1,8,-1,-1, -1,-1,97416,20,4,2024,12:00,1,1,1,1,1," -21,30358162","55,49908841",4,-1,2,1,0,1,50,10,0,2,6,0,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,utilitaire,jour,normale,0,communale,frontale,conducteur,ceinture,homme,0,inconnu,51.0,50-65,2024-04-20,5,1,12,0,déjeuner,0.0,0.0,0.0,0 mm
202400013892,203 955 877,155 757 309,B01,1,1,1,1,1989.0,0,1,8,-1,-1, -1,-1,97416,19,4,2024,16:35,1,2,1,1,2," -21,34754000","55,50171000",4,-1,2,1,0,1,50,7,0,2,6,15,1,0.0,0,0.0,0.0,0.0,,indemne,0,0,voiture,jour,normale,0,communale,arrière,conducteur,ceinture,homme,1,inconnu,35.0,25-35,2024-04-19,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400013892,203 955 878,155 757 310,A01,1,1,4,1,1982.0,4,2,8,-1,-1, -1,-1,97416,19,4,2024,16:35,1,2,1,1,2," -21,34754000","55,50171000",4,-1,2,1,0,1,50,33,0,2,1,13,1,0.0,0,0.0,0.0,0.0,,blessé léger,1,0,2RM >125cm³,jour,normale,0,communale,arrière,conducteur,casque,homme,1,utilisation pro,42.0,35-50,2024-04-19,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400013893,203 955 873,155 757 306,A01,1,1,1,1,1998.0,5,1,0,-1,-1, -1,-1,97411,20,4,2024,06:00,2,1,9,1,1," -20,88691000","55,43791000",3,2,2,1,0,1,70,7,0,2,1,13,1,0.0,0,0.0,0.0,0.2000000000000018,19.7,indemne,0,0,voiture,crépuscule,normale,0,départementale,frontale,conducteur,ceinture,homme,0,promenade,26.0,25-35,2024-04-20,5,1,6,0,pointe matin,0.0,0.0,0.18232155679395612,0 mm
202400013893,203 955 875,155 757 307,B01,1,1,4,2,1983.0,1,1,0,-1,-1, -1,-1,97411,20,4,2024,06:00,2,1,9,1,1," -20,88691000","55,43791000",3,2,2,1,0,1,70,7,0,2,1,1,1,0.0,0,0.0,0.0,0.2000000000000018,19.7,blessé léger,1,0,voiture,crépuscule,normale,0,départementale,frontale,conducteur,ceinture,femme,0,domicile-travail,41.0,35-50,2024-04-20,5,1,6,0,pointe matin,0.0,0.0,0.18232155679395612,0 mm
202400013895,203 955 869,155 757 302,A01,1,1,1,1,1982.0,4,1,0,-1,-1, -1,-1,97411,19,4,2024,16:55,1,2,1,1,3," -20,89330000","55,46252000",4,2,2,1,0,1,50,7,0,2,8,24,3,0.0,0,0.0,0.0,0.0,25.0,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,homme,1,utilisation pro,42.0,35-50,2024-04-19,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400013895,203 955 871,155 757 304,B01,1,1,3,1,1976.0,5,2,0,-1,-1, -1,-1,97411,19,4,2024,16:55,1,2,1,1,3," -20,89330000","55,46252000",4,2,2,1,0,1,50,1,0,2,1,1,5,0.0,0,0.0,0.0,0.0,25.0,hospitalisé,2,1,vélo/VAE,jour,normale,0,communale,côté,conducteur,casque,homme,1,promenade,48.0,35-50,2024-04-19,4,0,16,0,après-midi,0.0,0.0,0.0,0 mm
202400013929,203 955 741,155 757 233,A01,10,3,4,2,1989.0,0,0,-1,-1,1,3,2,97416,10,9,2024,13:30,1,1,1,1,6," -21,32767000","55,47715000",4,2,2,1,0,1,80,7,0,1,1,1,1,,0,,,,,blessé léger,1,0,voiture,jour,normale,0,communale,autre/multiple,piéton,sans équipement,femme,0,inconnu,35.0,25-35,2024-09-10,1,0,13,0,déjeuner,,,,
202400013929,203 955 744,155 757 233,A01,10,3,4,2,2016.0,0,0,-1,-1,1,3,2,97416,10,9,2024,13:30,1,1,1,1,6," -21,32767000","55,47715000",4,2,2,1,0,1,80,7,0,1,1,1,1,,0,,,,,blessé léger,1,0,voiture,jour,normale,0,communale,autre/multiple,piéton,sans équipement,femme,0,inconnu,8.0,<18,2024-09-10,1,0,13,0,déjeuner,,,,
202400013929,203 955 747,155 757 233,A01,10,3,4,2,2013.0,0,0,-1,-1,1,3,2,97416,10,9,2024,13:30,1,1,1,1,6," -21,32767000","55,47715000",4,2,2,1,0,1,80,7,0,1,1,1,1,,0,,,,,blessé léger,1,0,voiture,jour,normale,0,communale,autre/multiple,piéton,sans équipement,femme,0,inconnu,11.0,<18,2024-09-10,1,0,13,0,déjeuner,,,,
202400013929,203 955 750,155 757 233,A01,1,1,1,1,1964.0,0,1,0,-1,-1, -1,-1,97416,10,9,2024,13:30,1,1,1,1,6," -21,32767000","55,47715000",4,2,2,1,0,1,80,7,0,1,1,1,1,,0,,,,,indemne,0,0,voiture,jour,normale,0,communale,autre/multiple,conducteur,ceinture,homme,0,inconnu,60.0,50-65,2024-09-10,1,0,13,0,déjeuner,,,,
202400013931,203 955 733,155 757 229,A01,1,1,4,1,1967.0,1,2,8,-1,-1, -1,-1,97416,10,9,2024,07:20,1,2,1,1,7," -21,29583000","55,47184000",4,2,2,1,0,1,50,32,0,0,7,17,1,,0,,,,,blessé léger,1,0,2RM 50-125cm³,jour,normale,0,communale,sans collision,conducteur,casque,homme,1,domicile-travail,57.0,50-65,2024-09-10,1,0,7,0,pointe matin,,,,
202400013939,203 955 706,155 757 212,D01,1,1,1,1,1986.0,1,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,10,0,2,1,2,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,utilitaire,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,homme,0,domicile-travail,38.0,35-50,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 710,155 757 216,E01,2,2,1,1,1977.0,0,1,8,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,7,0,2,4,2,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,passager,ceinture,homme,0,inconnu,47.0,35-50,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 712,155 757 216,E01,1,1,1,1,2003.0,0,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,7,0,2,4,2,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,homme,0,inconnu,21.0,18-25,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 717,155 757 219,A01,1,1,4,2,1989.0,1,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,7,0,2,4,2,2,0.0,0,0.0,0.0,0.0,16.1,blessé léger,1,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,0,domicile-travail,35.0,25-35,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 721,155 757 220,B01,1,1,1,2,1994.0,9,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,7,0,2,0,2,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,voiture,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,femme,0,autre,30.0,25-35,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 726,155 757 225,C01,2,2,1,1,2004.0,4,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,10,0,2,1,0,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,utilitaire,jour,normale,0,nationale,autre/multiple,passager,ceinture,homme,0,utilisation pro,20.0,18-25,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013939,203 955 728,155 757 225,C01,1,1,1,1,2001.0,4,1,0,-1,-1, -1,-1,97411,9,9,2024,07:45,1,1,1,1,4," -20,88313000","55,39251000",2,1,6,1,0,1,90,10,0,2,1,0,1,0.0,0,0.0,0.0,0.0,16.1,indemne,0,0,utilitaire,jour,normale,0,nationale,autre/multiple,conducteur,ceinture,homme,0,utilisation pro,23.0,18-25,2024-09-09,0,0,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400013942,203 955 695,155 757 204,A01,1,1,4,2,2002.0,0,1,0,-1,-1, -1,-1,97409,9,9,2024,16:15,1,1,1,1,1," -20,96521000","55,61556000",4,2,2,1,0,1,50,7,0,2,3,1,1,0.0,0,0.0,0.0,0.4000000000000071,25.0,blessé léger,1,0,voiture,jour,normale,0,communale,frontale,conducteur,ceinture,femme,0,inconnu,22.0,18-25,2024-09-09,0,0,16,0,après-midi,0.0,0.0,0.336472236621218,0 mm
202400013942,203 955 699,155 757 206,B01,1,1,4,2,1986.0,0,1,0,-1,-1, -1,-1,97409,9,9,2024,16:15,1,1,1,1,1," -20,96521000","55,61556000",4,2,2,1,0,1,50,7,0,2,3,1,1,0.0,0,0.0,0.0,0.4000000000000071,25.0,blessé léger,1,0,voiture,jour,normale,0,communale,frontale,conducteur,ceinture,femme,0,inconnu,38.0,35-50,2024-09-09,0,0,16,0,après-midi,0.0,0.0,0.336472236621218,0 mm
202400014004,203 955 558,155 757 097,B01,2,2,1,1,1986.0,0,1,-1,-1,0,0,-1,97412,21,9,2024,07:00,1,2,1,1,1," -21,37352200","55,60446200",2,2,2,1,2,1,70,7,0,2,1,13,1,0.0,0,0.0,0.0,0.0,20.2,indemne,0,0,voiture,jour,normale,0,nationale,frontale,passager,ceinture,homme,1,inconnu,38.0,35-50,2024-09-21,5,1,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400014004,203 955 560,155 757 097,B01,1,1,1,1,1992.0,5,1,-1,-1,0,0,-1,97412,21,9,2024,07:00,1,2,1,1,1," -21,37352200","55,60446200",2,2,2,1,2,1,70,7,0,2,1,13,1,0.0,0,0.0,0.0,0.0,20.2,indemne,0,0,voiture,jour,normale,0,nationale,frontale,conducteur,ceinture,homme,1,promenade,32.0,25-35,2024-09-21,5,1,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400014004,203 955 567,155 757 101,A01,1,1,3,1,1950.0,5,1,-1,-1,0,0,-1,97412,21,9,2024,07:00,1,2,1,1,1," -21,37352200","55,60446200",2,2,2,1,2,1,70,7,0,2,1,2,1,0.0,0,0.0,0.0,0.0,20.2,hospitalisé,2,1,voiture,jour,normale,0,nationale,frontale,conducteur,ceinture,homme,1,promenade,74.0,65+,2024-09-21,5,1,7,0,pointe matin,0.0,0.0,0.0,0 mm
202400014158,203 955 198,155 756 828,A01,1,1,3,1,1979.0,0,8,0,-1,-1, -1,-1,97411,27,12,2024,14:00,1,2,3,1,3," -20,89743000","55,46525000",4,2,2,1,0,1,50,50,0,2,3,13,3,0.0,0,0.0,0.0,0.0,27.2,hospitalisé,2,1,EDP (trottinette),jour,normale,0,communale,côté,conducteur,non déterminable,homme,1,inconnu,45.0,35-50,2024-12-27,4,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400014158,203 955 198,155 756 828,A01,1,1,3,1,1979.0,0,8,0,-1,-1, -1,-1,97411,27,12,2024,14:00,1,2,3,1,3," -20,89743000","55,46525000",4,2,2,1,0,1,50,50,0,2,3,13,3,0.0,0,0.0,0.0,0.0,27.2,hospitalisé,2,1,EDP (trottinette),jour,normale,0,communale,côté,conducteur,non déterminable,homme,1,inconnu,45.0,35-50,2024-12-27,4,0,14,0,après-midi,0.0,0.0,0.0,0 mm
202400014158,203 955 201,155 756 831,B01,1,1,1,1,1978.0,5,1,0,-1,-1, -1,-1,97411,27,12,2024,14:00,1,2,3,1,3," -20,89743000","55,46525000",4,2,2,1,0,1,50,7,0,2,0,0,1,0.0,0,0.0,0.0,0.0,27.2,indemne,0,0,voiture,jour,normale,0,communale,côté,conducteur,ceinture,homme,1,promenade,46.0,35-50,2024-12-27,4,0,14,0,après-midi,0.0,0.0,0.0,0 mm
